Word,Total,monthValue
saudi arabia,126,:1:1::3:4:1:1::1:3:2:1::4:3:1:2:2:9:::3::1:::2:2:1:2:1::1:2:3:4::7:1::1:2:1:2:::1:5:2:1:1:::1::1::1::4:1:2:3:2::1::1:1:1:::::1:4:1:1:1::1:1::::1:1:2::::::2::::::::1:::1:1::::::::::1:1:1
moscow,126,:::1:2:3:4:3:3:1::1:1::2:2::1:1::2:2:1:3:2:3:::1:2:4:1:1:1:2:2:1:1::1:2::1:1:1:2:1:1::1:2:5:3:2:7:1::1:1::4:3:2:1::2:2:2:1:1::1::1:1::1:::2::2::::1::1::1::1:::::::::::::::2::::::4:::::1:::::1:1
ukraine,124,3::::3:5:1:::2:1:::1:4:1:3:::12::2:1:::1:::1:::1:1:::1:2:1:::1:2:2:2:1:5:2:1::2:2::1:1:3:1:2:::2:1:2:2:::::::::::::::1:1:::::::::1:1:1:1:1:1:2:3:::1:1:1:::::::::::1::11:::4:1:2:3:::1:1:1:1
georgia,123,2:::1:6:2:1::1:3:2:1:::1::3:::1::2:::2:::1::1:3:2::1:1:4:2:1:2:1:8:4:1:1::21:2:2:3:3:1:3::2:1:::1:1:::::1:1:1::::1:2:::::::2:1:1::3:::1::::1:1:1::1::::::::::::::1:1:::1::1
portugal,123,:3:1:1:2:3:1:1:1::2:::1:3::1::4:16:9:4::4:1:1:1:1:3:1:::2::1::1:4:3:::1:1:1:::::::1:1:1::3:1:1:1:1::1:1:1:1:2:1:2:1:2:::1:1:2::1::1:4:::::::::::::2:::1:::::::::::1:1:::1:1:::1::2:::1:::1
chicago,122,:1:1:1:1:4:1:1:2:2:2:1:1::2::4::2:2::2:2:1:3::3:2:1:1::3:2:1:2:2:1::1:3:1:1:2::1:2:1:4:3:2:3:1:2:1::1::2:2:1:1:1:3:1:4:2:2::1:1:1:::::1:2:1::::::::1:::2::1::::2:1:::1:::1:::1:::::::::1::1:::::::1
singapore,120,2:1:1::1:3:1::1:1::2:3:3::2:2:2:1:3:1:3:1:1:4:2:1:2:::1:7:1:::3::3:1:1:4::2:3:1::3:2:1:2:3:1:1:::2:::3:2:2:::1:1::::3:1:1:1:1:2:::::1:::::::1::1::3::1:1:1:1:::1::1:::::::1::::::::1:::::::1::1
cuba,118,1:1:4:4:3:2:5:2:3:4:1:2::6:1:3:4::2:3::5:2:1:2:2::1:::3:3:::2:2:2:1:2:1:1::1:1:2:2:1:1::1::2:3:1:1:1::::3::2:2:1:1:1:::::::::::4::::::::::::1:::::1:1:1:::::::1::::::::::::::::::1
somalia,116,:1::2:1:1:::::::3::::::2:2:2::1:::2:2:1:2::1::1:::2:::1:::1::1::1:3::3:5:1:4:2:8:1:1::2:3:5:9:5:9:3:4:2:3:1:1::1::1:::2::::2:1:::2::::::1::1
illinois,116,:::1:1::1::1:1:2:::::1:1:2:1::::::1:2:3:2::1:1:2:::1:1::4:1:7:1:3:1:3:2:3:1:3:4:6:3:2::4::1:::::3:4:3:2:4:3:1::1:1::::::1::2::::1::::1:::3:1:1:1::1:1:1:::2::::::1:1:::::1
romania,115,1::9:3:9:21:15::1:::3:2:4:1:1::1:3:1::1:1::1:1:::::::::2::2:2::1:1:3:1:1:1::::::1:1::1:3:1::::2:1::1::::::::::::1:::2:1::1:::::::1:::1:1::1::::::1:::::1
denmark,115,:1::2:4:1:1:2:5:1::1::2:3:6:2::1:2:::2:2:1::2:1:::1:1:3:4:1:2:3:3:1:2:1:1:1:3:1::1:1:2:1::1:4::2:2:1:2::3::5:2::1:1:::::3::1:::::1:1::::1::::::::::::1:::::::::1::1::3::::::::::1::::::2
pennsylvania,115,::::1:2:::2::1::3::3:1::2:3:1:::3:2:2:1::3:1::3:2:::1:1::1::1:1:4:3::3:3:2:2:3:3:2:2:5:2::::2:3:1::1::1:1::2::1:1:1::::1:::::1:::::3::1:3:6:2:1::1::2:2:1::::::1::::::::::::::::::::1
north america,113,1:::2:3:3:1:4::1:4:1:1::2:2:2:1:2:2:2:7:3:2:10:1::3::1:2::3:2:3:1::3:2:2::2:::4:2::1:1::1:2:1:::2:1::1::::1:::1::2:1:2::::::::2::1:1:::::::::::::1:1::::::1::::::1::::::::::::::::1
kenya,113,:3::1:4::1:1:2:1::::::1:4:1:1:3:::::1:::::1:2:1::::1::2:9:6:3:2:2:1:1::3:1:1:3:3:1:1:3:::1:1::5:8::4::2:::1:1::1:::::::1::2:1:1::1:::1::1:1::1:1::1::1:::::::1::1:1:::1::::::::1
hong kong,112,1::3::4:4:2::2::2::1:3:2:1:2:1:2:1:2:1:::4::::::3:1::1:2:4:6:2:4:1:1::2:1:2::5:2:2:1:2:1:1:::2:1::1:::1:1::::4:2:2:3:1:1:::::1:::1:::::::::::1:1:1::1:::::::1:::1::1:::::::::::::1::::1
melbourne,112,::::3:2:::::1:6:6:5:6:3:9:1:2:4:1:2:::1::1::2:1::1::3:2::2::3:1:3:1:::1:1:1:::2:3:2:4:::::1:1::1:1::2:1::::1:1:1:1::::::::::::1:::::1::2:2:::1::1:2:1:::1:1:::::1:::1
norway,111,:1:1:1:1:3:1::2:2:2:1:1:3:2:4:2:1:1:2::1:1:1:1:2:::1:1:1:2:1:4:2:2::1:4:5::1:2:1:3:1:1:1:1:::2::1:5:2:2:1:::1:::::1:1:2:1::::1:1::1::1:1::3:::::::::::::1:1:::::1::::::1:1:3:::::3:::::1
queensland,111,:::2::2:1:1::2:1:3:4:5:5:3:5::10:2:2:1:1:1::::::1:::2:5:::1::::1:1:1::::1::1:4:3:4:5::::1::1::::1:1:1:1:1::2:2:1::::1::1::1:::::::1::2:::2::1::1:::1:1:::::1::1:1:::1:1::::::1
ohio,110,:2::1:3:1::2:2:2:3:1:3::1:1:1:1:1:1::1:1::2::::1:1:1:1:2:2:1::1:3:1:3:2:3:2:1:1:4:3:2:3:3:1:1:1:4:1:1:::1:2:1::1::1:1:::2:::::::::1::1:::::1::1:1:1:1::2:1:2::2:1:::1:2::::::::::1::1:1
dc.,110,::::::1:1::1:1:1:::1:1:1:1:2:::1:::2:1:1::2:1:1:2:2:2:2:1:5:1:5:4:1:2:2:2:1:1:2:1::1:6::5:1:1:1:::1:3:1:2:3:1:1:1:2:2::1::1::2:::::4:4::::::1:::1:1:1::1::::::1::::::::1::::::2:::::::1
argentina,107,1:2:4::2:3:1:1:1:::::2:1::2::2:15:2:1:::1::::::::3:::4::1:1:1:2:1::2:1::4:1::2:1:1:1:2::4:1:1:1::1:1::1::1:2:1:2:1:2::1::::1::1:::1::1:::::::::1::1:::1:::2:::::1:1:::1:::1:1:1:1::::::1:::1
sudan,106,1::1::3:1::4:1:1::2::1::::2:4:1::3:1:1:2::3::1:1:1:3:3::2:4:3:5:3:5:1:3:1:3:4:1::::1::1:2:1:::2::1:2:2:1:7:::1:1::1:::::::1:::::1:1:::::::::::::::::::::::::1::::1::::::::2
libya,103,:::2:2:1:2::1::::1:::2:1::2:::::1:::1:1::::2:4::1:4::::1:2::::1:1::::1:::2::::1:3:1:1:::3:2:::1::1:::::::3:14:3:3:5:1:2::2:::1::2:2:2:1:::1:2:1:1::1:::1::::1:::::::::::3:1:::::1
louisiana,101,::2:::1::1::2:18::::1:::1:1:::1:::1:::::1::2:1:::2:1:1:3:4::2:2:2:3:4:2:1:2::3:1::1:::::1::2::::::2:1:2::2::::1:::::1::::1::2:1:2:2:1:5:3::3:1:::::::::::::1
venezuela,99,1::8:5:5:2:2::2:2:2:1:1:4:1:2:4:1:2::1:4:1:1:1:1:::::2:2:1:::3:3:2:2::3:1:::1:1:::2:1:1:1:1:1::2:1:::::1:1::1::::2::::::::1:1::1:::1::::::::::::1:::1::1:::::::1:::::::1
nigeria,99,::::2:5:1:1:1::3:::::1:2:2:3:3:1:4:1:1:::1:1:1::1:1:2::2::3:2:1:3::2::::1:::1::1:1::::::2:1:3:2:3:4:1:5:1:2:2:1:::::::::1::1:::::::2:::2:1:1:1::1:::::1::::::2:1:::::::::::1:1:1
austria,97,1:::1:1:3:::1::1:::4:2:7:1::::1::2::2::2::2::1:3:2::3::3::2:1:3:1:1:2:1::2:::1:::1::1:3:::2:1::1::1::1:1::1:1::::::::1:1::1:1::::::1:::2::::1:1::1::7:3::::1::1:3:::::::::::::::1
malaysia,97,2:2:::2:1:1:::1:1:4:2:2:::3:1:7:4::1::1:3::1:2:1:1:1:7::1:1::2:2:2:1:2::1:1::1::1:1:1:2:::2:::1::1::::1:::::1:1:1::::::1::1:3::2:::1::::::1::1:::::::1:::::::1::::1::::1:::1:1::1::1::1
new jersey,97,::1::3:2:1::1::1:3::::1::1:1:1:::1:1:1:1:1::::1:1:1::2:3::1::2:4:1:2:2:2:2::1:3:2:1:2:6::::1:1:::2:2:4:2:1:1::1:::1:1::::::::2::2:::1::2:1:1::1:::3:1:2:1:::1::::::::::::::1:::::1
philippines,96,2::::4:1:3:::1:::1:1:::2::2::1:::2:2:2:4:1:1:::1::2:1::1:1:2:::::2:2::1::3:5:3:3:4:::1:1:2:1:1:3:6:::3:::2:1:1:1:1:::::1:::1:1::::::1:::::::1:1:::2:1:::::::::::::::::::1:1
colorado,94,::2:2:2:3:2:::1:2:::1:::::2:::6::1:1::1::::2:1:::1:::1:::4:1:4:1::5::1:4:2:1:1::1::::::1::1:2:2::::1:1::::::1:::::1:::::::1::1:::1:1:1:2:2:1:12::3::::1:::::::1::::::::::::1
arizona,94,::::2:3:1::1::2::::::2:::3::1::2:3:1:3:::::1::1:1:::1:1:8:2:1:4:3::3:2:2:5:1:2:1:1:1::1:::::2:1:::1:2:1:1:2::::::1:1::1:1:2:::::1:::1:2::1:1::1::::1:1:1:::::::::::::::::::::1::1
wales,94,::::1:3:::3:1::1:1:::1:::1:1::2::1:3:::1:::2:1:1:1:2:::::1:5:1:4:1:::::1:::4:::3::3::2::1::4:3:1::::::1:::2::1:1:1:2::1::::::1:2:1:1::2::1:2:1:2::1:::1::1:::::1::1:2:1::::::3
vietnam,92,3::1:1:3:::2::1:1::5:2:1:1:1:1:3::::::5::2:1:::2:5:1::1:3::3:1:3:4:2:1:::1:2:2:::1::::::::1::1:2:1:1:::::::1:::1::::1::1:2::::1::1::2::1:::::1:::1::1::::::::1:1::::::::2::1::1
san francisco,92,1::1::1:1:2:2:2::5::1:1:2:1:::3:2:2::1:1:2:1:1:2::2::2:1:::1:1:4:2:1:3:5:3::2::1:2:1:::3::2:::1::1::2:::1:2::::1:1:1::2:1:::2:::1:1:::1::::::::1:::::::::::::1::::1
tehran,91,1:::1:::1:5:1:2::1:2:1:6:5::3:1:5:1::::2::1:1:4:5:5::1:1:1:1:1::2::::1:1::1::::1::::::4:2:1:::4:1:2:::3:2:1:::::1:::::::::::1:::::::1:::::1::1:::::::::::1
northern ireland,91,2::3:1:1::1::2:3:1:1::1:1:3::1:2:2:1:2::2:1:1:1::1::1:2::4:1::1:2::1:3:2:1::::::1:1:1::3::::1::1::2:1:4:1::1:2:2:1::::::1:1:1::1:::1:::::1::1:::1:::::1:1::::::::::3:::::::1::::2::::::1
minnesota,91,::::1:1:2::1::2::1:1::2:2::2:1:2:::1:1::1:1::1::3:2:2::4:1:1:1:5:2:2:::1:5:4:4:3:2:3:1::3:2:1:::::::::2:1:::::::::::::::2:2:::1::::1:1:1::2::::1::::1:::1
michigan,90,:1:::1:2:::1:2:1:2::1:2:::1::::4:2:1:3:3::3:::::::1::1:1:2:1:1:2:2:2:2::2::3:::3:4:1::1::2:1:::3:2::2:1:1:1:1:1::::::::1::1:2:::::::1:2:1::3:::::2:::1::::::::::1:::1
bangkok,89,:1::1:::1::1:1:1:::::4:3:1::1::4:3:::1:1::1::3:11:2:1:3:2::::1:1::2:1::::4:7:3:2:::1::1:1:::::1::::5:2::::::::::::::::::::::1:1:::::::::1::::::1::::2:1:1:::::1:1
palestine,89,:::4::1::::1:1:1::1:5:1:3:3:1:2:1:1:1::1:4::1:1::1:1:1:::1:1::::3:::::1:1:::1:7:2:1:1:1:2::1::4:1::1:::1:1:4:1::1::::::1:1:1:::::::2:::::::::::1:1:1::::::::::::1:1:::1::1:1::1::1
canberra,86,::1:1::1::::2:1:1:2::5:3:3::5:1:1:2::::::::1:1::1::::1::1:2:1:::1:::::::2:2:::::2:::::1:::1:::::::::::::1::::::::::1:8:1:5:2:::2::1:1:1:1:3:3:4:1:1:::::1:::::1::1:1
maryland,83,::::2:1:::2::2:2::3:2:2:::1:2:::1::3:1::1:::1:2:1::1:3:2:3:1:4:1:1::::1::1:2:1:1:::::::::2:1:2::2::1::1:1::2:::1:2:::2::1::1:::::1::::2:2::::2:1:::1:1:::::::::::::::::::1::2
tokyo,81,:::::5:2:1:2:2::1:1:2:3::2::1:2:1:1:1::1:::::1:2:4:1::2:1:1:1:1::3:1:3:1:1:::1::1::1:1:1:1:1::3:1:1:::1::2:2::::1:::1::::4:::::::::::::1::::1:::1::1::2:::::::::::::::1
colombia,80,1:1:5:8:7:2:1::2:1::1::3:2:1:2::::::::::::::::::1:1:1::1:1:4:1::1:4::::::2:2:2:::1:1:::1:::::1::::3::::2:::::::::::::1:::1:1:1:::1:1::::::::::2::2:::1:::1:1
boston,80,:1::1:1:2:2::2:2:1:1:::1:2:2:1:1:::2:::1::1::::2:1:1:::3:2:1::3:2:3:2::1:1:::2:1::::2::::1:::2:1:4::1::1:1:::1::::::::1:2::2::1::::1:2::1::1:::::1::::2:::::1::::::1::::1
rome,77,:::1:3:7:1::3:2::1::2:3:1:1::1:1:1::2::2::1:1:2:3:5::1:::2:::1::1:1::3:1::::1::1::1:1:1:1:1:::::::1::1:::1:1:1:::1::::1:::::::::::::1:::1:1::::1::1:1::::2::::::::1
darfur,76,1::1:1:1:::4:1:1::3::::::1:3:1::1:2::2::3::1:::2:3::1:6:2:4:3:4::2:::4:2::1:::1::1::::2:::2:1:1:2::::2::1::::::::::::1::::::::1
auckland,76,1::::1::1:::1::::1:2:2:2:1:1:6:3:7:5:4:11:2:1:2:1:2:1::1:1:2:2::1:::::::::::1::::1:1::::::1:::::::::::1::::::::1::::::::::2:1:::::::::::1:::::::::1
jerusalem,76,::3::4::4::1::1:1::1:3:2::1:1:2:1:::::1::2::1:1:1:::::2:1:4::1::1::3:1:::1::3:2:::1:1::1::2:5:1:::2::::::::::::1:1:::1:::1::::::::::::1:::::::::1:::::1:1:2:::1::1:1
athens,75,::::1:::::1:1:::2::1:4:2:2:3:::2:1::1:2::3:1:1:1::2:1::1::1::2:1::1:1:2:1::1:2:::1::1:1::2:1:3:::1::::2:::::1:::1::1:::1::::::1::::::1::1:4:::1:2:::::::1:1::::::::::::::::2
west bank,74,1::2:4:2:3:1::1:6:1:1:::1::2:1:3:2::1::::::2::::1::1::1:2:2:8::1:1::::2:::1::2:1::::2::::1:4:1:::1::::::::::::1::::::::::::::::::::::::::::::1:::1:1::1::1::2
serbia,74,::1::2:3:5:2:5:1:::::::2::2:9:::::1:1:::::1:::1:1::::3:5:3:1::1:2:1::::1::1:::::::1:2::2:::2:::1:1:1:1::1::::::2:::::::::1::1::::::::1:::::::::::::::2
zimbabwe,74,::::3:3:1:1:::::1:::::::2::1::1:::::2::1:2::3:::1:4:2::1:6:2:11:3:::1:1:4:1:1:1:::::::4:2:1::1::1::::::::::::1::1:::1:::::::::::::::1:::::::::::::::::::::::::1
victoria,73,::2:1:::::1:::2:1:2:1:2:3:1:6:4::3:::::1::1:::1::6::2:1::::1:1:1:1::1::::2:1:2::1:::::1::2:2::1:::::1:2::::::::::::::::1:::1::1::1:1:::1:2:1:::1::1:::1
great britain,73,::1:::1::1:2:1:::::2::1::2:::2:1::1:3:1::1::1::::1:1::1:1::1:::2:1::::::::::::1::::::2::::::1::2:::::::::::::::::2::1:2:2:4:4:10:::1::3:1::::::1:::1:::1:::5
houston,73,::::3:3:1:1:2:1:8:2:::2::1:1:1:1:1::1::2::1:1:1:::3::1::::1:1:3::1:::1:4:::::3:2:1:1:::1::1::2::::::::2::::1::1:::1:1:::2::::1::1::::1:::::1:::::::::::1
nevada,72,1:::::2:2::1::1::1::2::1:::2::2:::2::3::1::1::1:1:2:1::2:1:3:4:1:2::3:::1:2::1::1:1::1:::1:1::2:1::::1:1::::::1::::2:::::1:::1::1:1:2::1:1:::1:1:::1::::::::::::::::::1
berlin,72,::2::1:1:3:1:1:1:1:1:1::3:1:::1:7:2::4::1::::1::1::::::2::1:2::2:2::3:1:1::1:::1:::1:1::3:1::3:::::2::::1:1::::::1:2:::1:::::::1:::::::::::::1::::::1:::::::1:::::::::1
mumbai,72,:::::::::::::::1::2:2::4:5:4:5:4::1:2:::1::1::::1::1:1:::1:::::1:3:3:3:1::1:1:::1:1:2:::2::1::2:::1::1::1::1::1:::1:::1:::2:1:::::::::::1:::::::1:1::::::::::1
kabul,71,:1:::1::2:1:1:2::1:2::1:1:1:::::3:2::2::::2:1:3::2::1::1::1:::1:::1::1::1::2:1::2::1::3:1:7:7:1:2:::1:2:::::::::::::::1::::::1::::::::::::::::::::::::::::::2:1
brussels,71,:1:1::1:1:::1::::::2:1::::::2::1::1:::4:1::3:3:1::2:2:1::6:2:1::::::::1:2:1:1::1:::::1:4:2:1:1:1:2::1::1:::::::1:1:3::::1:1:::::::::2:1:::::::1::::::::::::::::1::::::1
czech republic,71,:1:::1:2:1:1:1:1:1:1:1::1:3:2::2:6::1::2:1::1:1::1:1:2:2::1:2::::1::1:1::1:2:1:1:1::::1:::1::::1:1::::::::::::1:::::::::::::1:1:1:::1:1:::1:::1::1::1::::1::3:::::1:::1::::1:::1
quebec,71,:::::1::3::1:1::1:1:1:1:::::2:3:5:3:5:2:3:3:4:4:2:::1:4:2::1::1::1:::1::1:1::1:2::3::1:::::::::::::::::::::3::::::::::::::::::::::1::::::1
madrid,70,1:1:1:1:::::6:1::::2:::1:::1:1:1::::2::2:3:::2:1:::2:1::::2::::1:1:2:::1::1:1:::::::2:::::1:3:::::1:1::1:::::::::::::::::::::::::3:2:1::::6:3:2::2:1:::::1:1
north carolina,70,:1::::1:1:1:::3:::1::::::::2:1:1:1:::::::3:2::1:1::1:1:2:::2::2:::1:3::1:2:2:1::2:1:1:2::::2::::::1::1:::::::2::3::1::::1:::::2:2::1:2:2:2:1:::::::::::::1:1::::::::::1
web,70,::1::1:4:1:1:::4:1::3:3:1:1:2:1::1:2:1::::2:1:1:2:2:::2:1::1:1:2:::1::1::::1:::3:1::::1::::3:2::3:1:1::::::1:::::::::::1:::1:::2:2:::::::::::1:::::::::::::::::::::1
western australia,68,:1:::1:2::::1::2:1:1:8:5:4::4:1:1:1:2:1::2::2::::::::1::2:1::1::1:5::1:1:::1:::::::::::1::::::::1:1:1::::::::::::::::::1::1::1:1:1:::1:::::::::1::::2:::::::::1
hawaii,68,::::2:3::1:1:1:1::1:1::1:1:2:5:3:1::1::2:1::1::::1:::1:2:1::::1::2::1::1::2:1:1:3:1:::1::2:1:1::2:1:2::1:1:1:::::::::1:1:1:::1:::::1:::2:::::::::::::::::::::::::::::1
montreal,68,:::::1:::1:2:1:::2::1:1::1::1:6:3:3:2:2:2:2:2:3:4::1:1:1:1:1:1:1:1::1::1::1:1::1::::2::1::::1:::::1:1:::::::::::2::::::::::::::::::::::1::::::2::3:::::::::::1
beirut,66,:::3:10:2:::1::2:2::1::1:::::13:7:2:1:1:1::1:1:1:2::::::::1::::2::1::1:::::::::::::::1:2:1:::::1:::::::::::::::::::::::::::1:::::::1:::1:1
alaska,65,2:2:::::::::1::::1:1:2::1:1:1:2::1:2:1:::::1::1:::1:2:::3:1:1::1:1:1:4:1:3:1:::3:2::1:::1::::1:1::1:2::2:2:2::::1::::::1::::::::1:2::::::::::1:::::::::::1
british columbia,65,:1:1::::1:2:3:::1:::::1:1::::2::1:2:3:4:2:1:2:3::2::3:1:2:3::1:1:1:2:1::1::1:::1::3:3:1:1::::1:::::1::::1::::1::::::::::::::1:::::::1
sri lanka,65,:1:2::2:1::::1:1::1:1:3:::1:1:::7:1:1::1:1:1:1:1:1:::2:1:1:1:1:2:1:1:1:1:1:::::::4:1:1:2:3:::1:::1:1:1::1:::::::::::::::::1::::::::1:::::::::::::::::1::::::1::::::1::::1
south america,65,::6:2:3:3:3::1::::1::1::::2:::1:::1:::1::1::1:2::::2::1:1:1:1::1:1:::2:2:2:1:::1::3:2:1::1::2:::1:1:1::::1:1:::::2:1:::1::::::::::::::::::1::::::::::::::::::::::1
guantanamo bay,65,::2:::2:5:3:2::1:1:3:2:1:3:::1:2:3::1::2::::1:1:1:2:::2:::1:3:2::::1:2:1::1:1:::4:1:::::::2::1:::::::::::1:1:::1:::::::::::::::1
ottawa,63,2::::1:1:::1:2:1:1::1:2:1:2:1:2::2:3:2::8:2:1:4:1:1:2:1:::1:2:1::1:3:::1:::2:::::2::1:1:::::::::::::::1:::::::1::::::::::::::::::::::::::::1
jordan,63,:1::1:3:2::1::1::2:::1:1:1:1:1:2:3:1:2:::::2:2::1::3:1::2:1:::3::::1:::1:::::1:::::::1:1:1::1::2:::1:1:::::1::::::::1::::::1:::::::::::1:::::::1::1::2::1:1::1::1::::::1
haiti,62,:::1:1::1::1:1::3::8:1::::1::::1:::::1:::1:::1::::1:::1::::::1::2::::::1::1:::1:::14:4:1:1:::1:::2:1:::1:2::::::::1::::::::::1:1::::::::::::1::::::::::::::::1
new hampshire,62,:::::1:::1:1:1:1:::::::1::::::3::4:1::::1::1::1::2:2::1:::1::3:1::2:::1::::1:::::::1::::1:1::1::::1::::::2:1:1::1:3::3:1:1::3:2::2::1:2:::1::::::::::::::::::::::1:1
iowa,61,1::::::::::1::::::2:::::1:::4:2::1:::1:1::2:1:3::5:1::1::1:::1:::3::1::2:::1:::1:::::::1:1:::::::1:1:::::2:1:2::::2:2:1::3::::2:1:2:2
utah,60,:1::::1:1::1:3:4::::2:1:2:::1::2:2::1:1:::::::1:::::::2:2:2:2::1::::2::::2:1::::1::::::1:::1:::1::::::::::1:3::::1:3:1::1:1::3:1:1::::::2
[,60,::::1:4:::2::2::2:::1:1:::::::6:1:::1::::1:1:::2:1::1:1:2:1::1:1:1:1:1::1::2:1:1:1:::::1:1:::::::::2:::::::::2:1:::::::::::1:1:::::::1:1::1::::2::::::1:1::::::::::1::1
brisbane,60,::::1:1:2:::1:::2:2:5::2::1:2:3:2:::2:::::1:::5:3:::1::::1::::::::::1::3::1::::::1:::::1:::1:2::::::::::::1:::::::1:1::::1:1::::1:::1:1::1:::1:::::::1::1:::::1
soviet union,59,1::1:1:2:2:3:1::1:1:1:1::1::1:::::2:1:1::::::1:1::::1:1:4::1:::2:1:::3:::::1::1:2:3:1:1::::1::1:1::1:1:::::::::::2::1::::::2::::2:1::::1
hollywood,58,:2::1::1:::2::::::1::2::1:2:1:2:::2::1:::1:1:2::::2:1:1:1:6:4:1:1::1::1:3:::1:1:::1:1:::1:1::1:::::2::::1:1::::::::2:::::::::::::::::::::::1
vancouver,58,::::::1::2::::1:::1:2::::::::1:1:2:2:::2::1:::1:5:3::2::1:1:2:1:1:1:1:::::1:1::1::1::1::2::1:1:1:::::::1::::::::1::::::1::::::::1:::4::2:1::::::::::::2
missouri,58,:::::::::1:2::::::1:1::::1:::2:1::1::1:1:2:2:2:::1:1::4:1::1:::1:1:1:5:::::3:::::::::::::::2:2::::1:1:1:1:1:2::::::1:::2:1::2:1:::1::::::1:::::::::::::::::1
connecticut,57,:::2::2:::::2:1:::::::2:1:1:1:1::1:1:::::2:2:1::1::1:1:1:1:::2::1:3:2:1:2:1::2:2::::::::1:2:1:::::::1::::1::::::2::1::::::::1:1::::::2:1:::::::::::1:::::::::::::::1
manchester,57,::::::::1::1::::::2::::2:1:2::1::1:2:3:::1:1:2::::::1:2:::1:1:1::1:::1::::2:1:::1::2:1:::1::::1:1:1:::3:1:::::::1:::1::1:2::1:1:1:::1::1:::::::::::1::::1::::1:1
islamabad,57,:::::::::1:2:2::1:1::1::::1::1:1:1::::2::2::4::1:1:1:2::2::::1::1:2:1:1:1::::::::1:1:8::1::2:::1::1:1:::::::::6:::::::::::::::::::::::::::1
new orleans,57,:::::::::3:24:2::1:3::1:1:1:::2::1:1:::1:::::::::1:1:1:1::2:1::::2:1:::2::::::::::::::1::::1::::::::::::::::::::::::::1:::::::::::::1
hungary,56,:1:1::1:3:2::::1::::1::1:1::2::2:1::::::1:1:1::1:2:1::1::::2::1:1::2::1:::1:1::::1:2::1:2:1::2:::::1:::::::::::2:::1::::1:::::::::4:::::1:1::::::::::::2
atlanta,56,::::3:2:1:1:1::3:1:::1::2:1::::2:::1:::1::2:2:2::1:1:3::1:::4::1:::::1:::1:2:1:::1::1:::1::::::::1::2:::::::::1:::::::::::1:::1:2::::1::::::1:::1
cairo,56,::::1:2::1:3::::::1:1::1:1::1:1::::1:1:::1:::::::::::::::::1::1:1::::2:2::::::4:::::::::1:::::2:1:4:1::::1:1:::1::1:1:1:1:1:::::2::::::1::2:::::::::::1::2::2:::1:1
tennessee,56,::::::::1:1:2:1::1:::1:1:1:1::1:1:1:2:::::1:::3:1:1:::1:1:1:1::2:::2::1:2::1::1:1:::2:::1:::::::::1:1:::::::1:3::1:1:::::::::1:3:1:::1:1::::1::::::::1:::::::::::::::::1
manhattan,55,:1::::1:1::1:2::::2::::2:1:1::1::2::1:1:::1:::1::1:2:1:1:1:1:::1:::1::::1:6::1:::1::1::1::::1:1:::1::2:1::::::::3:::2:::::2:::::::::::::::::::1:::1::::::::::::1
taipei,55,::4::5::::::::::::1:::::::1::::::::::2:2:1:4:7:3::2:4:1:4:2::3::1:2:::::1:::1:::::::1::::::::::::::::::::::::::::1:::::::::::::::::1::::::1
bulgaria,55,::1:1:5:5:3:1::::::1::1::1:3:::1:2::::::1:::2:3::::2:1:1:1:2::1:2:3:::::::1::::1:2::2::::::::1::::::::::::1:::::::::2::::::::::::::::::::::::::::1
indiana,55,:::::2:1:1::2:1::1::::::::::1:1:2::::::1:2::2:::1:::1::3:4:1::4:1::3:::::1::::::::::1:2:1::::2::::::1::::::1:::::1:1:::1:1:::2:1::1::1:::::::::::1::1
gulf,55,::::::1:1::3:4:2:::1::1:1::::1:::::::1::1:3:::1:::1:3:::1::1::1:1::1::1:::1:::::::2:1::::1:4:1:4:1:3:2::::1::::::::::::::::::::::1::::::::::1::::::::::::::1
south carolina,55,:::::::::1:2::1::1:::::2::1:1::2:::1:1:1::1:1:::2:3:1:5:2:1:::1::1:::2::1:1::1::1::2::::::1::::::1:1:::::::1::::2::::1:4:1::::::1::::::1::::::::1
kentucky,54,:1::1:::1:1::1:1:::::::1:::1:2:1::3::::::1:2:1::1:3::::::1:1::1::1::2:::3:1:1::::::1::2:2:1:::1::::::::::1:1::::::::::1:2::2:1:1::1:1:1:::1::::::::::::::::::1
cyprus,54,::::1::2:::1:1:::::::2:1::5::1:1:1:1:::2:1::1:1:1:1::::1:4::::::::::2::1::1:1:1:::1:2::1::1::::2:1::::::::::1:::::::2:::::1:1:::1:::::::1::::1::3
kazakhstan,54,::::4:5:::2::1::1::::2::::::::2:2:2:3::::1::::::1:1:::3:1:1:1:1::::::::1:1::2:::::1::::1::::::1:1:2:::1::1:::::::::1:::2::::::2::::1::::::::::::2
perth,54,::::1:1:::::1::3::6:3:2::3:2:2:1::1::2::2::1:::1:::2::1:1:1::::2::::::2:::::::::::::::::1::1:1:::::1::::::::::::::1:1::2:::1:::::::::1:::1:1:1
alabama,54,:::::1:::1:1:2:1:::1::1:1:2:::3:::2::::::::2:::3:1:1:2:1:2:1:1::1::::2::1::1:2:::::::1:2:1:::::2:1::::::1:::2::1:::::::::1:1:3:::::1
latin america,53,2:1:3:3:1:1:::::::1::3::1::2::2::1:::1::1:::3::1:1::1:1::::3:2:::::::::1::2:1:1:2:1::1::::1::::::1::::1::::1:::1:::::::::1::::::::::::1::::::1:::::::::::::::1
